date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name
2014/04/27,gr,41,4089,2Foc5Q5nqNiosCNqttzHof,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']","['pop rap', 'filter house', 'disco', 'electro', 'hip hop']",248413,False,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit
2015/05/21,it,218,8731,4UIh5RSs0zz9lEThVifZdJ,['Briga'],"['italian pop', 'italian adult pop']",241626,False,Le stesse molecole
2022/09/15,ng,50,48412,5v8Fxy6Zw8gOzi802lpDOt,['Omah Lay'],['afro dancehall'],168742,False,woman
2017/10/12,at,131,19307,3ebXMykcMXOcLeJ9xZ17XH,"['Martin Garrix', 'Dua Lipa']","['pop', 'progressive house', 'uk pop', 'pop dance', 'electro house', 'dutch edm', 'dance pop', 'tropical house', 'edm']",220883,False,Scared to Be Lonely
2020/07/02,cz,196,26684,7t2zn6Wl0SVnMOdtZlf8qS,"['Za100let', 'Marek Ztraceny', 'Tomas Klus', 'Ewa Farna', 'XINDL X', 'Michal Hruza', 'David Stypka', 'Debbi', 'Čechomor', 'DIVOKEJ BILL', 'Jananas', 'Slza', 'Jelen', 'Mirai']","['czech pop', 'polish pop', 'czech folk', 'czech rock', 'czech pop rock', 'czech singer-songwriter', 'czech folk rock', 'deep german indie']",207731,False,Za 100 let
2014/04/27,tr,4,45152,6sn7zCqptRm5JMz9olKqST,['Indila'],['french pop'],212916,False,Dernière danse
2017/02/09,ni,53,3847,0azC730Exh71aQlOt9Zj3y,"['Calvin Harris', 'Rihanna']","['pop', 'urban contemporary', 'barbadian pop', 'progressive house', 'electro house', 'house', 'uk dance', 'dance pop', 'edm']",222160,False,This Is What You Came For
2021/07/15,gb,76,557626,27OeeYzk6klgBh83TSvGMA,['The Kid LAROI'],"['australian hip hop', 'pop']",161384,True,WITHOUT YOU
2017/12/21,bo,162,6083,5CtI0qwDJkDQGwXD1H1cLb,"['Luis Fonsi', 'Daddy Yankee', 'Justin Bieber']","['trap latino', 'pop', 'canadian pop', 'latin hip hop', 'reggaeton', 'latin pop', 'puerto rican pop']",228826,False,Despacito - Remix
2019/01/24,lt,197,3669,3a1lNhkSLSkpJE4MSHpDu9,"['Post Malone', 'Quavo']","['pop rap', 'southern hip hop', 'melodic rap', 'dfw rap', 'atl hip hop', 'trap', 'hip hop', 'rap']",220293,True,Congratulations
2016/01/28,hk,126,10650,3RSzN1WVosbIOmcGOr5giH,['Alfred Hui'],['cantopop'],208341,False,阿樂
2019/09/19,au,17,963029,0Ryd8975WihbObpp5cPW1t,"['Ariana Grande', 'Social House']","['dance pop', 'pop']",186106,True,boyfriend (with Social House)
2018/12/13,sv,156,7542,34gCuhDGsG4bRPIf9bb02f,['Ed Sheeran'],"['pop', 'uk pop']",281560,False,Thinking out Loud
2022/04/14,lt,186,7428,77B4S4jkrAkL3Ng5hEHoUU,['GAYAZOV$ BROTHER$'],"['russian dance', 'russian pop', 'russian hip hop']",213124,False,МАЛИНОВАЯ ЛАДА
2020/10/08,no,37,210425,6zKPL5jWQXhTAPPKLxwC5K,['Maximus'],"['swedish pop rap', 'swedish pop']",163942,False,Galen
2017/05/18,sk,6,21377,3eR23VReFzcdmS7TYCrhCe,"['Kygo', 'Selena Gomez']","['pop', 'post-teen pop', 'pop dance', 'dance pop', 'tropical house', 'edm']",220780,False,It Ain't Me (with Selena Gomez)
2022/09/08,ee,57,9383,3AVrVz5rK8Hrqo9YGiVGN5,['Cigarettes After Sex'],"['pop', 'ambient pop', 'shoegaze', 'el paso indie', 'dream pop']",290146,False,Apocalypse
2021/03/04,us,29,2981998,7kDUspsoYfLkWnZR7qwHZl,"['Machine Gun Kelly', 'blackbear']","['pop rap', 'ohio hip hop', 'pop']",139460,True,my ex's best friend (with blackbear)
2021/09/16,ma,2,111360,4eBmSIn5XyL89lb4uJ8Aco,['Snor'],"['rap maroc', 'moroccan pop']",198367,False,HKAYA
2022/04/14,in,94,651796,2MJz8BxxMsERULatmBikDH,['Pink Sweat$'],"['bedroom soul', 'chill r&b', 'pop']",170344,False,At My Worst
2017/12/07,gr,37,14432,7Ed6BkggCS2KaKY5YlINaF,"['BTS', 'Desiigner', 'Steve Aoki']","['pop rap', 'k-pop', 'viral trap', 'underground hip hop', 'k-pop boy group', 'pop dance', 'electro house', 'dance pop', 'edm', 'tropical house', 'trap', 'rap']",238726,False,MIC Drop (feat. Desiigner) [Steve Aoki Remix]
2020/04/16,nl,159,192019,3sjn3DcHbwMnHfheOH73Ym,['Snelle'],"['dutch hip hop', 'dutch pop']",183543,False,Voor Je Deur
2020/01/23,fr,117,371652,2QpUWi6VSNOt2WyH5FIeLD,['Aya Nakamura'],"['francoton', 'pop urbaine', 'basshall']",180840,False,Pookie
2016/07/28,de,131,184810,2hsza71y54ABzmabyNDtM4,['Daya'],"['pop', 'alt z', 'uk pop', 'post-teen pop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",192381,False,Hide Away
2022/02/03,pl,108,291113,5Z9KJZvQzH6PFmb8SNkxuk,"['Lil Nas X', 'Jack Harlow']","['pop', 'deep underground hip hop', 'kentucky hip hop', 'lgbtq+ hip hop', 'rap']",212352,True,INDUSTRY BABY (feat. Jack Harlow)
2016/08/04,hk,17,44489,4BHzQ9C00ceJxfG16AlNWb,['Adele'],"['british soul', 'pop', 'pop soul', 'uk pop']",223080,False,Send My Love (To Your New Lover)
2021/03/25,bo,136,19309,3tjFYV6RSFtuktYl3ZtYcq,"['24kGoldn', 'iann dior']","['pop rap', 'pop', 'melodic rap', 'cali rap', 'rap']",140525,True,Mood (feat. iann dior)
2018/07/19,co,35,149478,6x5LBP3nYXVdIDoomChGr3,['Maluma'],"['reggaeton colombiano', 'trap latino', 'reggaeton']",189133,False,Marinero
2017/09/21,pt,196,15263,0A5Zv9pIbvI8d9Htu1NB2c,['Diogo Piçarra'],['portuguese pop'],201790,False,Já Não Falamos
2017/05/18,au,152,133461,6eT7xZZlB2mwyzJ2sUKG6w,['Post Malone'],"['melodic rap', 'dfw rap', 'rap']",256533,True,White Iverson
2020/11/05,sk,61,19433,6AGOKlMZWLCaEJGnaROtF9,['Ritt Momney'],"['indie pop', 'bedroom pop']",210463,False,Put Your Records On
2016/10/06,tw,99,21393,1EYigUb4WG1UyNiizSwVQp,"['ERIKA', 'Xiao Yu']","['mandopop', 'mainland chinese pop', 'taiwan singer-songwriter', 'taiwan pop']",300895,False,當一個天使的憂愁 (feat. 小宇)
2022/07/07,vn,62,88197,4I2ne5vm5LJmrXAfqgjAG4,['kis'],[],175255,False,Tình Ca Tình Ta
2021/10/07,no,88,94611,2Rd4eJ4KwXQQn2sMSToyUM,['Kanye West'],"['chicago rap', 'rap']",156091,False,Moon
2021/08/05,bg,28,15236,6Uj1ctrBOjOas8xZXGqKk4,['Doja Cat'],"['dance pop', 'pop']",172626,True,Woman
2015/09/10,ph,88,71555,1HbcclMpw0q2WDWpdGCKdS,['Ed Sheeran'],"['pop', 'uk pop']",241346,False,Tenerife Sea
2015/06/18,us,227,84320,5O2P9iiztwhomNh8xkR9lJ,['One Direction'],"['pop', 'talent show', 'boy band', 'post-teen pop']",226600,False,Night Changes
2015/08/13,ar,193,28770,4nr7M4Z2ZEHepJzNra2cnT,['El Reja'],"['previa', 'cumbia pop']",148199,False,Sientelo
2017/04/06,cz,134,10315,06KyNuuMOX1ROXRhj787tj,"['Charlie Puth', 'Selena Gomez']","['dance pop', 'viral pop', 'pop', 'post-teen pop']",217706,False,We Don't Talk Anymore (feat. Selena Gomez)
2015/10/01,ch,192,8505,31z7g4RzMGT1zV62rksUKt,['FLETCHER'],"['pop', 'dance pop', 'electropop', 'post-teen pop', 'alt z']",260559,False,War Paint (Young Bombs Remix)
2018/05/17,nl,23,714281,3Wf2YGdYT8xVdNsQSoRKk9,"['Shawn Mendes', 'Khalid']","['pop r&b', 'viral pop', 'pop', 'canadian pop', 'dance pop']",189973,False,Youth (feat. Khalid)
2021/02/18,de,195,383644,0WSa1sucoNRcEeULlZVQXj,['Bring Me The Horizon'],"['uk metalcore', 'metalcore', 'melodic metalcore', 'rock']",228146,True,Can You Feel My Heart
2015/05/21,fr,95,56794,7jCyvfPUrkYy4s5MQedpCH,['Gradur'],"['rap francais', 'pop urbaine', 'francoton', 'french hip hop']",187136,False,Jamais
2019/10/24,pl,123,137081,2GdxQw8NwoeH8tKySg6nym,['Ava Max'],"['dance pop', 'pop']",198005,False,Torn
2020/02/20,id,97,334940,5p7ujcrUXASCNwRaWNHR1C,['Halsey'],"['pop', 'indie poptimism', 'etherpop', 'electropop', 'dance pop']",201660,True,Without Me
2015/08/20,cl,12,122077,32OlwWuMpZ6b0aN2RZOeMS,"['Mark Ronson', 'Bruno Mars']","['dance pop', 'pop', 'uk pop']",269666,True,Uptown Funk (feat. Bruno Mars)
2020/01/09,lt,7,25564,0nbXyq5TXYPCO7pr3N8S4I,['Roddy Ricch'],"['trap', 'melodic rap', 'rap']",196652,True,The Box
2020/06/18,ni,142,5411,4k9byIhs9ppbYWE22waJMB,['Camilo'],"['reggaeton colombiano', 'colombian pop']",201226,False,No Te Vayas
2021/07/01,ro,20,41881,2daDEsJ0IztRdLzUSLss6f,['Tzanca Uraganu'],['manele'],202478,False,Buzele Cu Rosu Inchis
2021/04/29,be,139,59405,5Cd4brIkLNzLJJUxugJA1X,['Oscar and the Wolf'],"['belgian indie', 'belgian pop']",269268,False,James
2021/04/01,sa,77,21734,6GKGoi0FHzldk1ZRQoV1fv,['Tesher'],[],189375,False,Jalebi Baby
2019/10/17,eg,161,3371,7EmGUiUaOSGDnUUQUDrOXC,"['Selena Gomez', 'Marshmello']","['progressive electro house', 'pop', 'post-teen pop', 'pop dance', 'dance pop', 'brostep', 'edm']",197993,False,Wolves
2016/08/25,gt,74,10330,38510fWvtOkrFjg2EDkJtT,['DNCE'],"['pop', 'post-teen pop', 'dance pop', 'edm', 'uk pop']",231813,False,Toothbrush
2021/09/30,jp,191,177533,5xrTkg0cv5l8pF1C42NSon,['Shota Shimizu'],['j-pop'],300066,False,恋唄
2017/01/05,lt,125,3084,4CpKEkdGbOJV51cSvx7SoG,['Drake'],"['canadian pop', 'toronto rap', 'canadian hip hop', 'hip hop', 'rap']",245226,True,Controlla
2020/11/05,nl,168,197081,7ju97lgwC2rKQ6wwsf9no9,"['Lady Gaga', 'Ariana Grande']","['art pop', 'dance pop', 'pop']",182200,False,Rain On Me (with Ariana Grande)
2017/04/27,mx,80,454770,1cG0umU5TKStygKsPFZ9pY,"['Robin Schulz', 'David Guetta', 'Cheat Codes']","['pop', 'german dance', 'pop edm', 'big room', 'uk pop', 'post-teen pop', 'pop dance', 'deep house', 'electro house', 'electropop', 'dance pop', 'tropical house', 'deep euro house', 'edm']",191379,False,Shed a Light
2021/02/18,it,93,417467,6i7zAdNhzUN2k1HcrBxPHG,"['Ofenbach', 'Quarterhead', 'Norma Jean Martine']","['dance pop', 'tropical house', 'edm', 'pop dance', 'electro house', 'nyc pop', 'pop']",156960,False,Head Shoulders Knees & Toes (feat. Norma Jean Martine)
2018/05/03,it,172,191873,10Igtw8bSDyyFs7KIsKngZ,"['Lil Dicky', 'Chris Brown']","['pop rap', 'pop', 'r&b', 'dance pop', 'comedy rap', 'rap']",216631,True,Freaky Friday (feat. Chris Brown)
2019/12/12,no,106,137207,6oJLgaS6Py1tSKAJTKSe5K,['Eva Weel Skram'],"['norwegian indie', 'norwegian pop']",266328,False,"Falle til ro (From the Original Netflix Series ""Home For Christmas"")"
2022/10/27,ee,46,12445,6PaWZ0PIMxx15YBgCohvXY,['Cults'],"['indie pop', 'indie surf', 'experimental pop']",212736,False,Gilded Lily
2020/01/23,cy,64,3228,5mZXWEH2eh8zMZGCxT5aW0,"['Eminem', 'Royce Da 5\'9""', 'Black Thought', 'Q-Tip', 'Denaun']","['pop rap', 'alternative hip hop', 'queens hip hop', 'hardcore hip hop', 'hip hop', 'boom bap', 'southern hip hop', 'detroit hip hop', 'rap', 'neo soul', 'gangster rap', 'east coast hip hop']",286960,True,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)"
2015/04/30,se,45,345048,1scUUmRTTwhzh4niMb2i5u,['Medina'],"['swedish trap pop', 'swedish hip hop', 'swedish pop', 'swedish dancehall']",189200,False,Tills vi koolar
2019/03/21,br,88,741448,6i9ToXS6CAfjpp8veBklg1,['Vitão'],['pop nacional'],190434,False,Café
2016/02/11,br,115,130728,7uolkTLavH97itenLjNmx9,['Maroon 5'],['pop'],231013,False,Animals
2020/03/26,es,55,606523,0OP1RzrglC008kj79Httv3,['Bad Gyal'],"['rap catala', 'trap catala', 'neoperreo', 'rap latina', 'urbano espanol']",186120,True,Zorra
2016/09/01,sv,113,4777,4pLwZjInHj3SimIyN9SnOz,"['Ariana Grande', 'Nicki Minaj']","['queens hip hop', 'pop', 'hip pop', 'dance pop', 'rap']",226160,True,Side To Side
2015/10/01,mx,21,448686,3ip2477VESffCtFkPFT0ov,"['Gente De Zona', 'Marc Anthony']","['tropical', 'latin hip hop', 'cubaton', 'latin pop', 'modern salsa', 'salsa']",203049,False,La Gozadera
2021/09/09,dk,93,91379,5cHxOKkPyCrpqRG2fP4zBi,['ICEKIID'],"['danish pop', 'danish hip hop']",160629,False,ICEKIID x DSB - Aldrig Glemt
2018/03/01,lu,82,3002,7KXjTSCq5nL1LoYtL7XAwS,['Kendrick Lamar'],"['conscious hip hop', 'west coast rap', 'hip hop', 'rap']",177000,True,HUMBLE.
2017/01/12,bo,123,4807,1WP1r7fuvRqZRnUaTi2I1Q,['Shawn Mendes'],"['dance pop', 'viral pop', 'pop', 'canadian pop']",206880,False,Stitches
2019/09/12,th,132,50422,0rIAC4PXANcKmitJfoqmVm,['Normani'],"['pop', 'urban contemporary', 'post-teen pop', 'r&b', 'dance pop', 'rap']",193837,False,Motivation
2019/02/21,pl,86,137376,0uL88Lp7C6i2WGHub1zrJ9,['The Prince Karma'],['house'],247976,True,Later Bitches
2016/12/22,hu,72,11328,6HUnnBwYZqcED1eQztxMBN,['Martin Jensen'],"['pop', 'danish electronic', 'uk pop', 'pop dance', 'electro house', 'dance pop', 'tropical house', 'pop edm', 'edm']",174933,False,Solo Dance
2019/05/30,mt,116,2652,2374M0fQpWi3dLnB54qaLX,['TOTO'],"['album rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock', 'classic rock']",295893,False,Africa
2017/08/10,cl,166,82079,1vvNmPOiUuyCbgWmtc6yfm,['Calvin Harris'],"['pop', 'progressive house', 'electro house', 'house', 'uk dance', 'dance pop', 'edm']",219159,False,My Way
2018/08/23,be,7,178153,5WvAo7DNuPRmk4APhdPzi8,"['DJ Khaled', 'Justin Bieber', 'Quavo', 'Chance the Rapper']","['pop rap', 'southern hip hop', 'pop', 'melodic rap', 'canadian pop', 'chicago rap', 'conscious hip hop', 'miami hip hop', 'atl hip hop', 'trap', 'hip hop', 'rap']",260000,True,No Brainer
2016/06/02,nz,8,161375,7vfWgVGiLgnGbInU5lvSQg,"['Mike Posner', 'Seeb']","['pop rap', 'pop', 'norwegian pop', 'uk pop', 'pop dance', 'electro house', 'dance pop', 'tropical house', 'pop edm', 'edm']",199226,True,I Took A Pill In Ibiza - Seeb Remix
2020/09/03,lv,199,5073,1XdMp6v9Q3N80WnKSbGfl4,"['LA Vision', ""Gigi D'Agostino""]","['europop', 'italo dance', 'eurodance']",199655,False,Hollywood
2021/07/08,sg,112,51868,5nCwjUUsmBuNZKn9Xu10Os,['IU'],['k-pop'],195546,False,Celebrity
2023/02/16,hu,93,48049,4sx6NRwL6Ol3V6m9exwGlQ,['The Kid LAROI'],"['pop', 'australian hip hop']",146640,False,Love Again
2018/03/29,ni,184,2551,5knuzwU65gJK7IF5yJsuaW,"['Clean Bandit', 'Sean Paul', 'Anne-Marie']","['pop rap', 'pop', 'uk funky', 'dancehall', 'uk pop', 'pop dance', 'uk dance', 'dance pop', 'edm', 'tropical house', 'post-teen pop']",251088,False,Rockabye (feat. Sean Paul & Anne-Marie)
2022/06/16,dk,127,67321,7oERRQTUW405H3HFE0Qc51,['ICEKIID'],"['danish pop', 'danish hip hop']",175061,False,Gulddans
2019/08/08,bo,68,20925,04cd1MHVq1D8v1nuTZoCdv,['Piso 21'],"['reggaeton', 'latin pop', 'reggaeton colombiano', 'colombian pop', 'trap latino']",186315,False,Puntos Suspensivos
2020/03/19,mt,27,6794,2b8fOow8UzyDFAE27YhOZM,['Maroon 5'],['pop'],189486,False,Memories
2018/10/11,br,176,455676,4oH03lpFiysmcWex1AyddD,"['Cynthia Luz', 'Mc Davi', 'Gaab', 'Pedro Lotto', 'Paiva Prod']","['funk carioca', 'funk mtg', 'funk paulista', 'trap brasileiro', 'rap feminino nacional', 'funk ostentacao', 'r&b brasileiro', 'brazilian hip hop']",288000,False,Me Negaram Amor
2019/12/05,il,107,23459,6Ozh9Ok6h4Oi1wUSLtBseN,['DaBaby'],"['north carolina hip hop', 'trap', 'rap']",159714,True,BOP
2020/07/30,ru,29,128971,571md1FedFYFaYUMUktYaF,['FACE'],"['kavkaz', 'russian emo rap', 'russian grime', 'russian hip hop', 'russian trap']",143376,True,ЮМОРИСТ - Original Motion Picture Soundtrack
2021/07/08,ie,126,45885,2tUBqZG2AbRi7Q0BIrVrEj,['Whitney Houston'],"['pop', 'dance pop', 'urban contemporary']",291293,False,I Wanna Dance with Somebody (Who Loves Me)
2017/09/14,ar,146,121414,1N9VY22tQUnD84bNWUsyKe,['Ozuna'],"['puerto rican pop', 'trap latino', 'reggaeton']",206480,False,Una Flor
2016/09/22,tr,58,60467,7KxhSJOYiqCDclXDBNlFSZ,['Selena Gomez'],"['dance pop', 'pop', 'post-teen pop']",217906,False,Kill Em With Kindness
2015/10/15,bo,108,2133,0ct6r3EGTcMLPtrXHDvVjc,['Avicii'],"['pop rap', 'pop', 'pop dance', 'dance pop', 'edm']",176658,False,The Nights
2015/11/26,ar,51,108671,5afHIkEcVhCF1Z1CTqMUXB,"['Felix Jaehn', 'Jasmine Thompson']","['neo mellow', 'pop', 'viral pop', 'german dance', 'pop dance', 'electro house', 'dance pop', 'tropical house', 'edm']",186146,False,Ain't Nobody (Loves Me Better)
2021/04/22,uy,79,23897,7oySelE0Cb5q1TBBSPZJT2,"['Migrantes', 'Oscu', 'Rombai', 'Agapornis', 'Alico', 'Nico Valdi']","['cumbia pop', 'previa', 'cumbia villera', 'trap argentino']",237521,False,Si Me Tomo una Cerveza - Remix
2015/12/31,global,62,3579075,477daPpd3DnneaHhvjM35l,['Lost Frequencies'],"['tropical house', 'belgian edm', 'pop dance', 'edm', 'pop']",138842,False,Are You With Me - Radio Edit
2017/10/26,hn,57,10861,0yyZN5ASdrYu0XYWFzfxUu,"['Jesse & Joy', 'Gente De Zona']","['latin hip hop', 'cubaton', 'latin arena pop', 'latin pop', 'mexican pop']",183573,False,3 A.M.
2018/07/05,pt,166,20898,4eWQlBRaTjPPUlzacqEeoQ,['Camila Cabello'],"['uk pop', 'dance pop', 'pop', 'post-teen pop']",226973,False,Never Be the Same
2020/02/13,at,28,94855,67ojvEGRPAUCOohuMPqoRC,"['Capital Bra', 'Samra', 'LEA']","['german hip hop', 'german pop']",194534,True,110
2018/11/22,th,196,17992,4hQ6UGyWQIGJmHSo0J88JW,['Selena Gomez'],"['dance pop', 'pop', 'post-teen pop']",207904,False,Back To You - From 13 Reasons Why – Season 2 Soundtrack
2017/09/21,pt,51,47478,5CtI0qwDJkDQGwXD1H1cLb,"['Luis Fonsi', 'Daddy Yankee', 'Justin Bieber']","['trap latino', 'pop', 'canadian pop', 'latin hip hop', 'reggaeton', 'latin pop', 'puerto rican pop']",228826,False,Despacito - Remix
2016/12/15,ee,179,2527,28kwfhqP0K1f6ll0lpHg45,['Daya'],"['pop', 'alt z', 'uk pop', 'post-teen pop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",212923,False,Words
2020/07/09,cl,139,155046,2B94bbI1a4LyBpK1439oP7,"['Noriel', 'Myke Towers', 'Rauw Alejandro', 'Almighty']","['latin hip hop', 'reggaeton', 'puerto rican pop', 'reggaeton flow', 'trap latino']",254413,False,Cuerpo en Venta
2019/07/25,tw,25,108963,0VsGaRXR5WAzpu51unJTis,"['Ed Sheeran', 'Yebba']","['pop', 'pop soul', 'uk pop']",243266,False,Best Part of Me (feat. YEBBA)
2019/10/17,pl,137,128403,0U6bQIAh6MCGo1xjbIIx2S,"['Dimitri Vegas & Like Mike', 'David Guetta', 'Daddy Yankee', 'Afro Bros', 'Natti Natasha', 'Dimitri Vegas', 'Like Mike']","['dance pop', 'edm', 'electro house', 'big room', 'pop', 'dutch rap pop', 'latin pop', 'reggaeton', 'progressive electro house', 'dutch house', 'belgian dance', 'rap latina', 'trap latino', 'pop dance', 'basshall', 'latin hip hop', 'tropical house', 'dutch hip hop', 'belgian edm']",184558,True,Instagram
2018/05/03,be,5,193990,3swc6WTsr7rl9DqQKQA55C,"['Post Malone', 'Ty Dolla $ign']","['pop rap', 'southern hip hop', 'melodic rap', 'pop', 'dfw rap', 'r&b', 'dance pop', 'trap soul', 'trap', 'hip hop', 'rap']",221440,True,Psycho (feat. Ty Dolla $ign)
2021/07/29,py,91,43260,3DarAbFujv6eYNliUTyqtz,"['Doja Cat', 'SZA']","['dance pop', 'r&b', 'pop', 'rap']",208666,True,Kiss Me More (feat. SZA)
2018/04/19,lv,85,5823,5tz69p7tJuGPeMGwNTxYuV,"['Logic', 'Alessia Cara', 'Khalid']","['pop rap', 'pop r&b', 'pop', 'canadian pop', 'canadian contemporary r&b', 'conscious hip hop', 'uk pop', 'post-teen pop', 'dmv rap', 'electropop', 'dance pop', 'hip hop', 'rap']",250173,True,1-800-273-8255
2019/08/29,pl,193,92106,7qiZfU4dY1lWllzX7mPBI3,['Ed Sheeran'],"['pop', 'uk pop']",233712,False,Shape of You
2017/10/19,mx,47,754433,05ZXXyeZFhZtA6DAP3Aw7x,"['Maite Perroni', 'Cali Y El Dandee']","['reggaeton', 'champeta', 'latin pop', 'electro latino', 'mexican pop', 'reggaeton colombiano', 'colombian pop']",234366,False,Loca (feat. Cali y El Dandee)
2019/05/09,sk,15,19794,2RSHsoi04658QL5xgQVov3,['Imagine Dragons'],"['modern rock', 'rock']",260773,False,Bad Liar
2020/03/26,in,130,171757,2dpaYNEQHiRxtZbfNsse99,"['Marshmello', 'Bastille']","['progressive electro house', 'pop', 'modern rock', 'pop dance', 'metropopolis', 'dance pop', 'pop rock', 'brostep', 'edm']",214289,False,Happier
2021/05/13,cz,126,35873,1xQ6trAsedVPCdbtDAmk0c,"['Jawsh 685', 'Jason Derulo']","['pop rap', 'pop', 'nz pop', 'post-teen pop', 'dance pop', 'edm']",171374,True,Savage Love (Laxed - Siren Beat)
2022/09/22,sk,25,33473,0J3SIAOndpL1MS2Vq2RMQ9,['Viktor Sheen'],"['czech hip hop', 'czsk hip hop', 'czech drill']",172540,True,Stíny
2020/12/17,jp,149,184825,1heN1fuesAqx4WRlQFkCLJ,"['Ken Hirai', 'Aimyon']","['japanese singer-songwriter', 'j-acoustic', 'j-rock', 'classic j-pop', 'j-pop']",244926,False,怪物さん
2016/12/22,fi,43,164513,1BIWHwN3ZB2djx5C99uDth,['Pete Parkkonen'],"['suomi rock', 'finnish dance pop', 'finnish pop']",222954,False,Kohta sataa
2021/08/12,in,171,299764,3ee8Jmje8o58CHK66QrVC2,['XXXTENTACION'],"['miami hip hop', 'emo rap']",166605,True,SAD!
2017/10/05,cr,32,53804,6kex4EBAj0WHXDKZMEJaaF,"['Jason Derulo', 'Nicki Minaj', 'Ty Dolla $ign']","['pop rap', 'queens hip hop', 'southern hip hop', 'pop', 'rap', 'hip pop', 'r&b', 'dance pop', 'edm', 'trap soul', 'trap', 'hip hop', 'post-teen pop']",216408,True,Swalla (feat. Nicki Minaj & Ty Dolla $ign)
2021/11/04,ca,152,235216,5YqdiryRmdAzYFlxo43hAJ,['Vance Joy'],"['pop', 'folk-pop']",217408,False,Missing Piece
2014/10/26,se,156,93535,4MZgeVHJpujU3e5idtohNO,['James Blunt'],"['pop', 'neo mellow', 'pop rock']",238000,False,Bonfire Heart
2022/01/20,tr,133,336576,1DIXPcTDzTj8ZMHt3PDt8p,"['Coolio', 'L.V.']","['gangster rap', 'g funk', 'west coast rap', 'hip hop', 'rap']",240693,False,Gangsta's Paradise
2015/08/20,py,22,6148,4iZPNYqzI2L0uwuUKun7Aa,"['Kygo', 'Parson James']","['pop', 'pop soul', 'pop dance', 'tropical house', 'edm']",222801,False,Stole the Show
2022/08/11,is,168,5064,5CZ40GBx1sQ9agT82CLQCT,['Olivia Rodrigo'],['pop'],229226,False,traitor
2021/11/04,fr,30,785542,46HNZY1i7O6jwTA7Slo2PI,"['Coldplay', 'BTS']","['permanent wave', 'pop', 'k-pop', 'k-pop boy group']",226198,False,My Universe
2018/11/01,pe,122,68665,3VClLWqNn80Llv0PJOsKgr,"['Nacho', 'Yandel', 'Bad Bunny', 'Mambo Kingz', 'DJ Luian']","['reggaeton', 'latin hip hop', 'pop venezolano', 'dominican pop', 'latin pop', 'reggaeton flow', 'trap latino']",217080,False,Báilame - Remix
2022/04/07,br,166,786284,2DB4DdfCFMw1iaR6JaR03a,"['Camila Cabello', 'Ed Sheeran']","['uk pop', 'dance pop', 'pop', 'post-teen pop']",206070,False,Bam Bam (feat. Ed Sheeran)
2018/05/31,us,100,2213538,5TX0mfUkpGlU6j2xa00ERx,['A$AP Rocky'],"['hip hop', 'rap', 'east coast hip hop']",155893,True,OG Beeper
2022/05/05,de,60,838568,3I10tZ5MgEMo4WryCNJkZQ,['Shouse'],"['tropical house', 'aussietronica', 'edm', 'pop dance']",230945,False,Won't Forget You - Edit
2014/11/02,hu,84,4061,4kbj5MwxO1bq9wjT5g9HaA,['WALK THE MOON'],"['modern alternative rock', 'dance rock', 'indie poptimism', 'modern rock', 'rock', 'pop rock']",199080,False,Shut Up and Dance
2016/06/02,us,10,5701539,6JV2JOEocMgcZxYSZelKcc,['Justin Timberlake'],"['dance pop', 'pop']",236001,False,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")"
2017/04/27,gt,118,10370,6HUnnBwYZqcED1eQztxMBN,['Martin Jensen'],"['pop', 'danish electronic', 'uk pop', 'pop dance', 'electro house', 'dance pop', 'tropical house', 'pop edm', 'edm']",174933,False,Solo Dance
